A:29200, W:730, H:40
A:385000, W:440, H:875
A:331779, W:427, H:777
A:240672, W:654, H:368
A:60480, W:126, H:480
A:662720, W:872, H:760
A:218022, W:406, H:537
A:809856, W:912, H:888
A:35264, W:64, H:551
A:56070, W:89, H:630
A:268259, W:457, H:587
A:682408, W:866, H:788
A:575910, W:790, H:729
A:657580, W:671, H:980
A:51940, W:98, H:530
A:52122, W:146, H:357
A:322080, W:976, H:330
A:70052, W:211, H:332
A:8077, W:41, H:197
A:553554, W:603, H:918
A:10450, W:55, H:190
A:322203, W:687, H:469
A:411120, W:571, H:720
A:105915, W:307, H:345
A:155829, W:381, H:409
A:76725, W:341, H:225
A:159032, W:386, H:412
A:375412, W:508, H:739
A:266098, W:458, H:581
A:584304, W:777, H:752
A:4238, W:163, H:26
A:35700, W:60, H:595
A:5440, W:136, H:40
A:358680, W:490, H:732
A:14552, W:214, H:68
A:376243, W:413, H:911
A:117024, W:424, H:276
A:288082, W:629, H:458
A:151501, W:161, H:941
A:149760, W:390, H:384
A:205095, W:339, H:605
A:136422, W:858, H:159
A:529623, W:709, H:747
A:376992, W:672, H:561
A:262668, W:826, H:318
A:121204, W:628, H:193
A:180544, W:208, H:868
A:1544, W:2, H:772
A:110094, W:118, H:933
A:139578, W:541, H:258
A:328844, W:458, H:718
A:470108, W:557, H:844
A:21114, W:153, H:138
A:78409, W:881, H:89
A:278304, W:624, H:446
A:278080, W:880, H:316
A:680841, W:963, H:707
A:178560, W:558, H:320
A:143592, W:772, H:186
A:83139, W:749, H:111
A:481770, W:606, H:795
A:31390, W:146, H:215
A:922470, W:970, H:951
A:2156, W:154, H:14
A:336654, W:354, H:951
A:18603, W:477, H:39
A:136080, W:252, H:540
A:346122, W:738, H:469
A:543808, W:586, H:928
A:714408, W:867, H:824
A:288192, W:912, H:316
A:5950, W:425, H:14
A:630252, W:861, H:732
A:64777, W:211, H:307
A:191976, W:421, H:456
A:176880, W:220, H:804
A:145548, W:933, H:156
A:207747, W:563, H:369
A:332563, W:617, H:539
A:252630, W:630, H:401
A:30012, W:164, H:183
A:13690, W:185, H:74
A:34776, W:46, H:756
A:14700, W:588, H:25
A:612300, W:650, H:942
A:521413, W:859, H:607
A:110880, W:480, H:231
A:698058, W:834, H:837
A:691600, W:760, H:910
A:104040, W:360, H:289
A:7317, W:9, H:813
A:257187, W:331, H:777
A:29705, W:65, H:457
A:63571, W:421, H:151
A:596867, W:821, H:727
A:536116, W:934, H:574
A:51903, W:219, H:237
A:194964, W:633, H:308
A:237002, W:326, H:727
A:111219, W:131, H:849
A:333032, W:626, H:532
A:123342, W:674, H:183
A:36456, W:217, H:168
A:64260, W:378, H:170
A:42412, W:46, H:922
A:575190, W:630, H:913
A:753255, W:855, H:881
A:181062, W:189, H:958
A:14544, W:72, H:202
A:6804, W:42, H:162
A:267246, W:294, H:909
A:157600, W:800, H:197
A:218688, W:544, H:402
A:7014, W:334, H:21
A:187758, W:549, H:342
A:20064, W:88, H:228
A:400500, W:450, H:890
A:340225, W:439, H:775
A:139119, W:587, H:237
A:177816, W:186, H:956
A:184317, W:917, H:201
A:106928, W:652, H:164
A:64148, W:553, H:116
A:105918, W:127, H:834
A:141912, W:219, H:648
A:105554, W:593, H:178
A:151076, W:179, H:844
A:120582, W:126, H:957
A:776412, W:819, H:948
A:250700, W:575, H:436
A:12093, W:139, H:87
A:500118, W:642, H:779
A:513600, W:642, H:800
A:206480, W:290, H:712
A:412128, W:486, H:848
A:577760, W:920, H:628
A:88822, W:998, H:89
A:653780, W:674, H:970
A:345774, W:429, H:806
A:543335, W:643, H:845
A:595593, W:817, H:729
A:16093, W:19, H:847
A:797449, W:893, H:893
A:773432, W:968, H:799
A:63004, W:76, H:829
A:205656, W:492, H:418
A:459200, W:560, H:820
A:223850, W:370, H:605
A:746854, W:842, H:887
A:203944, W:212, H:962
A:2198, W:314, H:7
A:136940, W:334, H:410
A:667764, W:729, H:916
A:23920, W:184, H:130
A:852, W:12, H:71
A:47360, W:160, H:296
A:80936, W:604, H:134
A:37696, W:38, H:992
A:281064, W:588, H:478
A:34808, W:76, H:458
A:522153, W:699, H:747
A:715444, W:766, H:934
A:218500, W:475, H:460
A:466722, W:774, H:603
A:21045, W:345, H:61
A:218000, W:500, H:436
A:68264, W:742, H:92
A:502964, W:644, H:781
A:45920, W:205, H:224
A:43596, W:519, H:84
A:402578, W:638, H:631
A:27210, W:30, H:907
A:167968, W:362, H:464
A:58212, W:756, H:77
A:130112, W:152, H:856
A:834300, W:900, H:927
A:84480, W:960, H:88
A:566580, W:852, H:665
A:813780, W:822, H:990
A:571032, W:824, H:693
A:119064, W:264, H:451
A:913486, W:994, H:919
A:153034, W:643, H:238
A:129360, W:528, H:245
A:81260, W:340, H:239
A:222006, W:326, H:681
A:2850, W:75, H:38
A:15486, W:534, H:29
A:445588, W:836, H:533
A:328811, W:749, H:439
A:657835, W:745, H:883
A:47472, W:48, H:989
A:487662, W:714, H:683
A:50220, W:54, H:930
A:269916, W:271, H:996
A:44000, W:880, H:50
A:206254, W:367, H:562
A:20460, W:310, H:66
A:40986, W:162, H:253
A:454308, W:524, H:867
A:329472, W:468, H:704
A:20677, W:29, H:713
A:607946, W:898, H:677
A:82585, W:415, H:199
A:45550, W:50, H:911
A:74464, W:208, H:358
A:347754, W:726, H:479
A:24462, W:54, H:453
A:419016, W:474, H:884
A:174858, W:453, H:386
A:198627, W:463, H:429
A:146376, W:228, H:642
A:4320, W:6, H:720
A:436414, W:913, H:478
A:193457, W:409, H:473
A:79401, W:399, H:199
A:76450, W:278, H:275
A:281415, W:365, H:771
A:346906, W:349, H:994
A:76440, W:273, H:280
A:577296, W:684, H:844
A:21917, W:101, H:217
A:511029, W:729, H:701
A:236160, W:384, H:615
A:19344, W:104, H:186
A:176440, W:440, H:401
A:23790, W:78, H:305
A:180570, W:390, H:463
A:119259, W:189, H:631
A:16590, W:42, H:395
A:461568, W:768, H:601
A:30282, W:618, H:49
A:667440, W:810, H:824
A:284432, W:613, H:464
A:569036, W:706, H:806
A:187461, W:477, H:393
A:244188, W:306, H:798
A:323360, W:940, H:344
A:43560, W:120, H:363
A:65010, W:197, H:330
A:687980, W:820, H:839
A:933882, W:951, H:982
A:212472, W:227, H:936
A:504900, W:510, H:990
A:726680, W:740, H:982
A:232000, W:250, H:928
A:378927, W:593, H:639
A:275500, W:500, H:551
A:93936, W:456, H:206
A:389664, W:902, H:432
A:574548, W:754, H:762
A:216900, W:482, H:450
A:45761, W:67, H:683
A:299238, W:318, H:941
A:44132, W:236, H:187
A:200244, W:814, H:246
A:380380, W:494, H:770
A:1556, W:2, H:778
A:34432, W:64, H:538
A:14484, W:426, H:34
A:29256, W:138, H:212
A:238800, W:400, H:597
A:926350, W:970, H:955
A:44156, W:133, H:332
A:50233, W:263, H:191
A:205692, W:366, H:562
A:83545, W:245, H:341
A:22960, W:280, H:82
A:77880, W:472, H:165
A:28860, W:370, H:78
A:654175, W:685, H:955
A:17370, W:18, H:965
A:535767, W:813, H:659
A:118888, W:386, H:308
A:604485, W:707, H:855
A:600288, W:676, H:888
A:892488, W:984, H:907
A:66132, W:668, H:99
A:14420, W:28, H:515
A:371566, W:461, H:806
A:527720, W:632, H:835
A:69130, W:223, H:310
A:57276, W:666, H:86
A:46000, W:184, H:250
A:22899, W:449, H:51
A:598296, W:776, H:771
A:418770, W:810, H:517
A:89404, W:217, H:412
A:105652, W:122, H:866
A:36038, W:974, H:37
A:417835, W:781, H:535
A:464889, W:723, H:643
A:92460, W:230, H:402
A:476, W:238, H:2
A:115104, W:327, H:352
A:783161, W:893, H:877
A:28224, W:84, H:336
A:142216, W:232, H:613
A:10021, W:11, H:911
A:85176, W:504, H:169
A:324254, W:742, H:437
A:200392, W:296, H:677
A:60984, W:693, H:88
A:27642, W:51, H:542
A:85995, W:117, H:735
A:54900, W:183, H:300
A:140828, W:646, H:218
A:572688, W:656, H:873
A:236052, W:948, H:249
A:505855, W:679, H:745
A:392838, W:699, H:562
A:5852, W:532, H:11
A:316383, W:489, H:647
A:144486, W:698, H:207
A:3354, W:6, H:559
A:38640, W:483, H:80
A:248581, W:751, H:331
A:42964, W:467, H:92
A:868368, W:916, H:948
A:180081, W:321, H:561
A:199786, W:382, H:523
A:71854, W:971, H:74
A:35805, W:165, H:217
A:159060, W:330, H:482
A:381480, W:561, H:680
A:65238, W:262, H:249
A:292320, W:480, H:609
A:809375, W:875, H:925
A:383624, W:607, H:632
A:57900, W:772, H:75
A:739908, W:884, H:837
A:184500, W:750, H:246
A:86751, W:459, H:189
A:123159, W:673, H:183
A:31232, W:32, H:976
A:691186, W:986, H:701
A:65620, W:85, H:772
A:454716, W:612, H:743
A:23736, W:172, H:138
A:21600, W:225, H:96
A:102529, W:151, H:679
A:180, W:180, H:1
A:768670, W:973, H:790
A:40992, W:112, H:366
A:347312, W:784, H:443
A:455148, W:846, H:538
A:147447, W:381, H:387
A:119380, W:635, H:188
A:959364, W:972, H:987
A:444880, W:536, H:830
A:102070, W:865, H:118
A:102930, W:470, H:219
A:206739, W:513, H:403
A:290372, W:458, H:634
A:324518, W:769, H:422
A:463232, W:517, H:896
A:86904, W:612, H:142
A:372294, W:559, H:666
A:986013, W:987, H:999
A:115311, W:133, H:867
A:10962, W:18, H:609
A:84539, W:929, H:91
A:426072, W:433, H:984
A:915065, W:929, H:985
A:40560, W:48, H:845
A:132500, W:530, H:250
A:141110, W:206, H:685
A:20538, W:126, H:163
A:382500, W:612, H:625
A:758625, W:867, H:875
A:3190, W:29, H:110
A:175932, W:543, H:324
A:251485, W:265, H:949
A:141884, W:449, H:316
A:197276, W:298, H:662
A:448630, W:986, H:455
A:75680, W:430, H:176
A:269005, W:803, H:335
A:335300, W:479, H:700
A:122640, W:280, H:438
A:106392, W:264, H:403
A:365730, W:438, H:835
A:31005, W:585, H:53
A:63172, W:929, H:68
A:77840, W:140, H:556
A:236883, W:281, H:843
A:38016, W:528, H:72
A:62424, W:102, H:612
A:237144, W:246, H:964
A:258860, W:602, H:430
A:75810, W:722, H:105
A:309600, W:645, H:480
A:835544, W:956, H:874
A:278851, W:799, H:349
A:671000, W:1000, H:671
A:46515, W:105, H:443
A:17762, W:83, H:214
A:316085, W:821, H:385
A:244240, W:568, H:430
A:19313, W:623, H:31
A:274476, W:514, H:534
A:3960, W:220, H:18
A:11340, W:810, H:14
A:95976, W:387, H:248
A:253272, W:346, H:732
A:227328, W:384, H:592
A:41022, W:43, H:954
A:3936, W:16, H:246
A:77644, W:188, H:413
A:7756, W:554, H:14
A:634349, W:677, H:937
A:768229, W:907, H:847
A:363660, W:627, H:580
A:181007, W:317, H:571
A:362208, W:924, H:392
A:16523, W:41, H:403
A:439377, W:501, H:877
A:331942, W:442, H:751
A:1582, W:226, H:7
A:50700, W:52, H:975
A:10373, W:943, H:11
A:70900, W:709, H:100
A:5172, W:12, H:431
A:180262, W:467, H:386
A:578730, W:606, H:955
A:361820, W:790, H:458
A:46644, W:156, H:299
A:56581, W:959, H:59
A:142884, W:294, H:486
A:82904, W:344, H:241
A:6908, W:157, H:44
A:438702, W:782, H:561
A:351805, W:991, H:355
A:53103, W:93, H:571
A:22932, W:26, H:882
A:791475, W:915, H:865
A:163254, W:299, H:546
A:215160, W:264, H:815
A:237110, W:655, H:362
A:420336, W:756, H:556
A:441875, W:505, H:875
A:289520, W:770, H:376
A:57375, W:125, H:459
A:79050, W:155, H:510
A:59185, W:445, H:133
A:46168, W:398, H:116
A:317912, W:811, H:392
A:273008, W:302, H:904
A:40626, W:222, H:183
A:143598, W:789, H:182
A:12064, W:32, H:377
A:511920, W:720, H:711
A:30814, W:31, H:994
A:49224, W:586, H:84
A:48804, W:498, H:98
A:75063, W:573, H:131
A:16188, W:71, H:228
A:491006, W:766, H:641
A:6500, W:10, H:650
A:58473, W:89, H:657
A:343064, W:488, H:703
A:47656, W:518, H:92
A:68913, W:93, H:741
A:248530, W:290, H:857
A:72072, W:91, H:792
A:83952, W:528, H:159
A:2183, W:37, H:59
A:65281, W:673, H:97
A:217419, W:411, H:529
A:348058, W:986, H:353
A:179010, W:270, H:663
A:56304, W:69, H:816
A:218160, W:606, H:360
A:130500, W:435, H:300
A:48441, W:201, H:241
A:108243, W:513, H:211
A:30194, W:487, H:62
A:52416, W:56, H:936
A:179664, W:788, H:228
A:5700, W:57, H:100
A:114080, W:310, H:368
A:142688, W:784, H:182
A:25344, W:32, H:792
A:529200, W:840, H:630
A:2655, W:295, H:9
A:607760, W:856, H:710
A:815770, W:970, H:841
A:266682, W:789, H:338
A:67266, W:303, H:222
A:247696, W:904, H:274
A:74970, W:595, H:126
A:582669, W:641, H:909
A:35056, W:626, H:56
A:557024, W:676, H:824
A:517147, W:881, H:587
A:585600, W:915, H:640
A:58786, W:247, H:238
A:32400, W:180, H:180
A:661752, W:819, H:808
A:202635, W:285, H:711
A:655930, W:890, H:737
A:112236, W:597, H:188
A:263424, W:336, H:784
A:141912, W:972, H:146
A:770214, W:937, H:822
A:83570, W:685, H:122
A:62752, W:592, H:106
A:39997, W:851, H:47
A:888632, W:904, H:983
A:5610, W:51, H:110
A:34532, W:89, H:388
A:249222, W:569, H:438
A:155500, W:622, H:250
A:39645, W:45, H:881
A:107388, W:628, H:171
A:228850, W:230, H:995
A:225024, W:293, H:768
A:106485, W:687, H:155
A:204472, W:838, H:244
A:8310, W:554, H:15
A:32480, W:406, H:80
A:431703, W:531, H:813
A:155680, W:560, H:278
A:136960, W:214, H:640
A:181956, W:514, H:354
A:116064, W:468, H:248
A:324379, W:407, H:797
A:11453, W:881, H:13
A:44936, W:274, H:164
A:64436, W:89, H:724
A:569541, W:733, H:777
A:519783, W:829, H:627
A:35136, W:488, H:72
A:420432, W:456, H:922
A:364665, W:453, H:805
A:132720, W:632, H:210
A:293232, W:492, H:596
A:39155, W:41, H:955
A:79091, W:139, H:569
A:6435, W:195, H:33
A:624312, W:696, H:897
A:101082, W:991, H:102
A:1248, W:26, H:48
A:280014, W:413, H:678
A:119460, W:165, H:724
A:17666, W:803, H:22
A:82040, W:140, H:586
A:241302, W:393, H:614
A:25800, W:43, H:600
A:147136, W:704, H:209
A:517047, W:893, H:579
A:255300, W:460, H:555
A:2600, W:100, H:26
A:58509, W:591, H:99
A:85008, W:168, H:506
A:208369, W:721, H:289
A:89832, W:114, H:788
A:163277, W:229, H:713
A:83436, W:409, H:204
A:43848, W:189, H:232
A:245434, W:373, H:658
A:221312, W:448, H:494
A:39558, W:57, H:694
A:354711, W:931, H:381
A:335920, W:646, H:520
A:516988, W:614, H:842
A:212100, W:606, H:350
A:190608, W:528, H:361
A:455212, W:718, H:634
A:115710, W:870, H:133
A:133496, W:296, H:451
A:21384, W:648, H:33
A:2992, W:16, H:187
A:99200, W:100, H:992
A:526872, W:757, H:696
A:229408, W:856, H:268
A:341134, W:562, H:607
A:69138, W:138, H:501
A:701316, W:966, H:726
A:81648, W:378, H:216
A:188568, W:873, H:216
A:30500, W:610, H:50
A:108256, W:544, H:199
A:524828, W:716, H:733
A:701784, W:722, H:972
A:79335, W:645, H:123
A:497420, W:836, H:595
A:694032, W:761, H:912
A:166, W:1, H:166
A:17603, W:607, H:29
A:196596, W:774, H:254
A:210926, W:526, H:401
A:158646, W:822, H:193
A:32680, W:760, H:43
A:271920, W:618, H:440
A:47972, W:134, H:358
A:338520, W:651, H:520
A:11568, W:964, H:12
A:167768, W:626, H:268
A:17970, W:599, H:30
A:307040, W:608, H:505
A:372296, W:692, H:538
A:100010, W:137, H:730
A:14742, W:234, H:63
A:30115, W:95, H:317
A:6799, W:523, H:13
A:128436, W:132, H:973
A:120456, W:239, H:504
A:653432, W:824, H:793
A:3150, W:50, H:63
A:129556, W:196, H:661
A:65520, W:455, H:144
A:13920, W:29, H:480
A:2958, W:493, H:6
A:681294, W:813, H:838
A:25085, W:145, H:173
A:151417, W:223, H:679
A:198679, W:403, H:493
A:41296, W:58, H:712
A:86337, W:477, H:181
A:124032, W:136, H:912
A:221684, W:706, H:314
A:605275, W:775, H:781
A:47236, W:196, H:241
A:94560, W:591, H:160
A:182497, W:217, H:841
A:43646, W:157, H:278
A:514878, W:598, H:861
A:103600, W:175, H:592
A:567360, W:788, H:720
A:190270, W:265, H:718
A:183218, W:322, H:569
A:28224, W:72, H:392
A:398670, W:411, H:970
A:652038, W:654, H:997
A:12702, W:58, H:219
A:572363, W:853, H:671
A:177708, W:251, H:708
A:370548, W:846, H:438
A:31860, W:60, H:531
A:11952, W:36, H:332
A:373860, W:620, H:603
A:71677, W:229, H:313
A:55692, W:442, H:126
A:127049, W:377, H:337
A:139587, W:289, H:483
A:549100, W:646, H:850
A:621705, W:955, H:651
A:247950, W:475, H:522
A:283955, W:427, H:665
A:219996, W:252, H:873
A:648384, W:704, H:921
A:6138, W:93, H:66
A:248677, W:407, H:611
A:585984, W:763, H:768
A:101745, W:119, H:855
A:252217, W:959, H:263
A:578966, W:859, H:674
A:50336, W:572, H:88
A:90694, W:331, H:274
A:176275, W:275, H:641
A:783819, W:981, H:799
A:86864, W:356, H:244
A:40689, W:99, H:411
A:403840, W:640, H:631
A:149084, W:244, H:611
A:33972, W:149, H:228
A:107250, W:375, H:286
A:72500, W:290, H:250
A:68684, W:892, H:77
A:86580, W:444, H:195
A:119160, W:662, H:180
A:865712, W:976, H:887
A:82159, W:847, H:97
A:322074, W:617, H:522
A:225828, W:306, H:738
A:553268, W:628, H:881
A:26789, W:623, H:43
A:151086, W:298, H:507
A:318160, W:970, H:328
A:173043, W:663, H:261
A:106392, W:429, H:248
A:224598, W:913, H:246
A:222045, W:655, H:339
A:106386, W:298, H:357
A:25785, W:45, H:573
A:397558, W:778, H:511
A:299400, W:600, H:499
A:45108, W:126, H:358
A:4459, W:343, H:13
A:25254, W:69, H:366
A:27030, W:30, H:901
A:356554, W:853, H:418
A:42240, W:55, H:768
A:88236, W:114, H:774
A:98256, W:712, H:138
A:38802, W:223, H:174
A:826658, W:862, H:959
A:12720, W:848, H:15
A:296175, W:825, H:359
A:344440, W:790, H:436
A:41607, W:207, H:201
A:14356, W:388, H:37
A:112167, W:309, H:363
A:73425, W:267, H:275
A:565683, W:579, H:977
A:63310, W:65, H:974
A:283200, W:400, H:708
A:342790, W:415, H:826
A:270470, W:430, H:629
A:589358, W:946, H:623
A:268650, W:398, H:675
A:719201, W:889, H:809
A:225311, W:967, H:233
A:175488, W:457, H:384
A:821300, W:860, H:955
A:5264, W:94, H:56
A:25416, W:36, H:706
A:39044, W:172, H:227
A:154566, W:558, H:277
A:622665, W:909, H:685
A:168081, W:939, H:179
A:773547, W:779, H:993
A:59690, W:470, H:127
A:72237, W:199, H:363
A:202878, W:442, H:459
A:563247, W:907, H:621
A:573120, W:796, H:720
A:206150, W:350, H:589
A:240285, W:249, H:965
A:275370, W:822, H:335
A:406784, W:896, H:454
A:84790, W:122, H:695
A:245, W:35, H:7
A:134848, W:224, H:602
A:210714, W:346, H:609
A:58110, W:149, H:390
A:10512, W:48, H:219
A:346125, W:355, H:975
A:174498, W:458, H:381
A:223552, W:448, H:499
A:150556, W:566, H:266
A:179832, W:381, H:472
A:39680, W:64, H:620
A:249484, W:643, H:388
A:347300, W:755, H:460
A:629062, W:917, H:686
A:570670, W:766, H:745
A:156910, W:442, H:355
A:475424, W:716, H:664
A:231235, W:449, H:515
A:201366, W:297, H:678
A:98071, W:971, H:101
A:206451, W:609, H:339
A:156600, W:675, H:232
A:20941, W:43, H:487
A:346380, W:753, H:460
A:142807, W:887, H:161
A:897744, W:951, H:944
A:74620, W:364, H:205
A:135127, W:163, H:829
A:275937, W:309, H:893
A:288269, W:527, H:547
A:200996, W:461, H:436
A:78223, W:437, H:179
A:119544, W:136, H:879
A:27084, W:183, H:148
A:297903, W:499, H:597
A:245692, W:478, H:514
A:98056, W:103, H:952
A:139284, W:657, H:212
A:144232, W:298, H:484
A:88357, W:593, H:149
A:658560, W:735, H:896
A:98010, W:242, H:405
A:380029, W:943, H:403
A:493000, W:725, H:680
A:224840, W:584, H:385
A:67872, W:404, H:168
A:436126, W:437, H:998
A:9324, W:148, H:63
A:529948, W:734, H:722
A:14630, W:266, H:55
A:35853, W:969, H:37
A:276864, W:896, H:309
A:497060, W:857, H:580
A:172965, W:887, H:195
A:473926, W:526, H:901
A:119349, W:801, H:149
A:49608, W:53, H:936
A:243089, W:847, H:287
A:16350, W:50, H:327
A:442560, W:960, H:461
A:736965, W:795, H:927
A:689777, W:803, H:859
A:172898, W:542, H:319
A:86730, W:735, H:118
A:865622, W:886, H:977
A:3403, W:41, H:83
A:254150, W:650, H:391
A:26226, W:31, H:846
A:142209, W:207, H:687
A:274575, W:523, H:525
A:541030, W:655, H:826
A:109886, W:329, H:334
A:21225, W:25, H:849
A:35880, W:92, H:390
A:37947, W:91, H:417
A:353212, W:389, H:908
A:359590, W:934, H:385
A:549988, W:718, H:766
A:49113, W:321, H:153
A:64380, W:174, H:370
A:473837, W:889, H:533
A:160026, W:358, H:447
A:394670, W:647, H:610
A:243948, W:348, H:701
A:63945, W:105, H:609
A:59346, W:157, H:378
A:116748, W:846, H:138
A:236799, W:249, H:951
A:33448, W:452, H:74
A:280723, W:809, H:347
A:86632, W:637, H:136
A:387192, W:884, H:438
A:24568, W:74, H:332
A:756000, W:875, H:864
A:237405, W:245, H:969
A:82290, W:633, H:130
A:189745, W:277, H:685
A:173843, W:263, H:661
A:102330, W:758, H:135
A:442221, W:663, H:667
A:65472, W:744, H:88
A:43885, W:655, H:67
A:590058, W:882, H:669
A:577536, W:752, H:768
A:694476, W:909, H:764
A:28224, W:336, H:84
A:312612, W:717, H:436
A:44485, W:205, H:217
A:407836, W:598, H:682
A:366544, W:739, H:496
A:16422, W:483, H:34
A:8170, W:95, H:86
A:334271, W:901, H:371
A:118300, W:845, H:140
A:352573, W:481, H:733
A:894602, W:911, H:982
A:293485, W:395, H:743
A:167706, W:847, H:198
A:271092, W:779, H:348
A:152, W:152, H:1
A:130326, W:749, H:174
A:137862, W:207, H:666
A:453443, W:757, H:599
A:43522, W:463, H:94
A:126294, W:434, H:291
A:13984, W:46, H:304
A:376596, W:594, H:634
A:193564, W:434, H:446
A:855576, W:918, H:932
A:46720, W:160, H:292
A:311992, W:472, H:661
A:332722, W:382, H:871
A:149240, W:410, H:364
A:372516, W:839, H:444
A:777735, W:945, H:823
A:34854, W:111, H:314
A:188538, W:938, H:201
A:454000, W:1000, H:454
A:352260, W:412, H:855
A:326472, W:892, H:366
A:6426, W:54, H:119
A:262973, W:499, H:527
A:188426, W:602, H:313
A:552848, W:872, H:634
A:283908, W:802, H:354
A:740155, W:767, H:965
A:235326, W:546, H:431
A:1750, W:250, H:7
A:22800, W:150, H:152
A:430414, W:701, H:614
A:33465, W:485, H:69
A:107016, W:182, H:588
A:100566, W:222, H:453
A:198534, W:489, H:406
A:103208, W:194, H:532
A:713174, W:842, H:847
A:203148, W:243, H:836
A:1540, W:308, H:5
A:121616, W:691, H:176
A:165126, W:754, H:219
A:637600, W:800, H:797
A:195804, W:196, H:999
A:259846, W:751, H:346
A:12144, W:44, H:276
A:146316, W:822, H:178
A:139876, W:242, H:578
A:518346, W:662, H:783
A:246673, W:269, H:917
A:105633, W:121, H:873
A:41160, W:490, H:84
A:275352, W:616, H:447
A:209076, W:786, H:266
A:65760, W:96, H:685
A:415374, W:647, H:642
A:604730, W:742, H:815
A:255953, W:311, H:823
A:227661, W:777, H:293
A:176490, W:477, H:370
A:205689, W:759, H:271
A:141120, W:180, H:784
A:378430, W:410, H:923
A:12978, W:309, H:42
A:439344, W:972, H:452
A:334170, W:395, H:846
A:813, W:1, H:813
A:18438, W:21, H:878
A:734139, W:813, H:903
A:179488, W:316, H:568
A:97536, W:254, H:384
A:909030, W:965, H:942
A:486722, W:794, H:613
A:245119, W:361, H:679
A:19040, W:68, H:280
A:96138, W:147, H:654
A:14847, W:707, H:21
A:205954, W:658, H:313
A:57814, W:211, H:274
A:515032, W:952, H:541
A:38000, W:304, H:125
A:629398, W:938, H:671
A:623128, W:776, H:803
A:5166, W:369, H:14
A:10557, W:153, H:69
A:54000, W:375, H:144
A:147407, W:667, H:221
A:164076, W:678, H:242
